"Machine Learner";"Subset Type";"Measure Name";"Measure Value";"Measure Ideal Value";"Dataset";"Percentage";"Kernel";"C";"Gamma"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.35103864734299517";"1.0";"Full";"60.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8095666709528094";"1.0";"Full";"60.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.8385890151515148";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.8860795454545453";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.8835791543756143";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9451416703753153";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7244345238095238";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7794979079497907";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7776086956521736";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9047994227994229";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9436345966958211";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9612085769980504";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9601769911504423";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9831970740103271";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7254905900475522";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7716524216524218";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7706521739130437";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9254163660413663";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9740957966764419";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9842674532940019";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9803343166175024";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964071856287425";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.728060263653484";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.8104395604395604";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7735507246376814";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9379333188857";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9770955165692007";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9833822091886607";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9872173058013765";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964285714285713";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7193910897692409";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.8016296296296297";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7699275362318843";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9279564530873434";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9770955165692008";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9843597262952101";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9862340216322517";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964285714285714";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6108093237294917";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6742028985507246";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6538405797101451";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8917294796706563";"1.0";"Full";"60.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9771622934888241";"1.0";"Full";"60.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9815354713313896";"1.0";"Full";"60.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9891838741396263";"1.0";"Full";"60.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.996439169139466";"1.0";"Full";"60.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.3390864714086473";"1.0";"Full";"60.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.37130801687763704";"1.0";"Full";"60.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.3684299516908212";"1.0";"Full";"60.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8178794750223319";"1.0";"Full";"60.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9771622934888241";"1.0";"Full";"60.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9815354713313896";"1.0";"Full";"60.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9891838741396263";"1.0";"Full";"60.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.996439169139466";"1.0";"Full";"60.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.3228730822873083";"1.0";"Full";"60.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.35302390998593514";"1.0";"Full";"60.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.35103864734299517";"1.0";"Full";"60.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8095666709528094";"1.0";"Full";"60.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9378036929057336";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9553606237816761";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9572271386430676";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9811322111926342";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7212084833933574";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7653900709219859";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7706521739130437";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9280403133806278";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9723362658846529";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9842674532940019";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9785644051130777";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9951240376390077";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7219868173258004";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.8103826918895413";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7683333333333334";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9351335721016575";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.97702834799609";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9872173058013765";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.983284169124877";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964179104477612";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7142184557438795";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.8013961038961039";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7625362318840582";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9328386408600315";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9770955165692007";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9833822091886607";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9872173058013765";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964285714285713";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7193910897692409";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.8016296296296297";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7699275362318843";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9279564530873434";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9770955165692008";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9843597262952101";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9862340216322517";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964285714285714";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6108093237294917";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6742028985507246";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6538405797101451";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8917294796706563";"1.0";"Full";"60.0";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9771622934888241";"1.0";"Full";"60.0";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9815354713313896";"1.0";"Full";"60.0";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9891838741396263";"1.0";"Full";"60.0";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.996439169139466";"1.0";"Full";"60.0";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.3390864714086473";"1.0";"Full";"60.0";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.37130801687763704";"1.0";"Full";"60.0";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.3684299516908212";"1.0";"Full";"60.0";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8178794750223319";"1.0";"Full";"60.0";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9771622934888241";"1.0";"Full";"60.0";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9815354713313896";"1.0";"Full";"60.0";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9891838741396263";"1.0";"Full";"60.0";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.996439169139466";"1.0";"Full";"60.0";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.3228730822873083";"1.0";"Full";"60.0";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.35302390998593514";"1.0";"Full";"60.0";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.35103864734299517";"1.0";"Full";"60.0";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8095666709528094";"1.0";"Full";"60.0";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9723362658846529";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9842674532940019";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9785644051130777";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9951240376390077";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7179176755447942";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.80123895712131";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7642753623188407";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.935904826011778";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.97702834799609";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9872173058013765";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.983284169124877";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964179104477612";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7030674435737727";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.8037898645696812";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7538405797101452";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9289600483148873";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.97702834799609";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9872173058013765";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.983284169124877";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964179104477612";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7142184557438795";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.8013961038961039";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7625362318840582";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9328386408600315";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9770955165692007";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9833822091886607";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9872173058013765";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964285714285713";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7193910897692409";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.8016296296296297";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7699275362318843";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9279564530873434";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9770955165692008";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9843597262952101";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9862340216322517";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9964285714285714";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6108093237294917";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6742028985507246";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6538405797101451";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8917294796706563";"1.0";"Full";"60.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9771622934888241";"1.0";"Full";"60.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9815354713313896";"1.0";"Full";"60.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9891838741396263";"1.0";"Full";"60.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.996439169139466";"1.0";"Full";"60.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.3390864714086473";"1.0";"Full";"60.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.37130801687763704";"1.0";"Full";"60.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.3684299516908212";"1.0";"Full";"60.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8178794750223319";"1.0";"Full";"60.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9771622934888241";"1.0";"Full";"60.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9815354713313896";"1.0";"Full";"60.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9891838741396263";"1.0";"Full";"60.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.996439169139466";"1.0";"Full";"60.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.3228730822873083";"1.0";"Full";"60.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.35302390998593514";"1.0";"Full";"60.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.35103864734299517";"1.0";"Full";"60.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8095666709528094";"1.0";"Full";"60.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.975268817204301";"1.0";"Full";"60.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9872173058013765";"1.0";"Full";"60.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9815142576204523";"1.0";"Full";"60.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9951385927505331";"1.0";"Full";"60.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6983457236621793";"1.0";"Full";"60.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7978920926168632";"1.0";"Full";"60.0";"RBFKernel";"11.0";"-9.0"
