"Machine Learner";"Subset Type";"Measure Name";"Measure Value";"Measure Ideal Value";"Dataset";"Percentage";"Kernel";"C";"Gamma"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.8743107769423558";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9449657869012708";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7107675906183369";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7430348258706467";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7343358395989975";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9416666666666669";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9844611528822056";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9974937343358398";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9857142857142859";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9901002506265665";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7174751243781095";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7532338308457712";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7443609022556391";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9376929674099487";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6176616915422886";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6549751243781093";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6428571428571429";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9238863287250385";"1.0";"Full";"50.0";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.4144278606965175";"1.0";"Full";"50.0";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.47960199004975135";"1.0";"Full";"50.0";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4483709273182958";"1.0";"Full";"50.0";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.75480109739369";"1.0";"Full";"50.0";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.3883084577114429";"1.0";"Full";"50.0";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.4522388059701492";"1.0";"Full";"50.0";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4208020050125313";"1.0";"Full";"50.0";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.7463924963924963";"1.0";"Full";"50.0";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.5902540867093108";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.63681592039801";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.6121553884711782";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.8806822019587979";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.4378464818763327";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.47761194029850745";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4598997493734336";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8400900900900901";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.8521144278606965";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.8972636815920397";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.881829573934837";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9352573352573352";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.714498933901919";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.750497512437811";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7418546365914788";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9333333333333335";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9844611528822056";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9949874686716793";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.986967418546366";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9901002506265665";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7075337597725658";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7435323383084577";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7473684210526315";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.92080551846907";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7172974413646056";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7606965174129353";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7526315789473684";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.918656420032567";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6176616915422886";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6549751243781093";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6428571428571429";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9238863287250385";"1.0";"Full";"50.0";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.4144278606965175";"1.0";"Full";"50.0";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.47960199004975135";"1.0";"Full";"50.0";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4483709273182958";"1.0";"Full";"50.0";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.75480109739369";"1.0";"Full";"50.0";"RBFKernel";"3.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.3883084577114429";"1.0";"Full";"50.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.4522388059701492";"1.0";"Full";"50.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4208020050125313";"1.0";"Full";"50.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.7463924963924963";"1.0";"Full";"50.0";"RBFKernel";"3.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.8595771144278607";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9047263681592039";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.8893483709273182";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9357671200190886";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.714498933901919";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.750497512437811";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7418546365914788";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9333333333333335";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9799498746867169";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9949874686716793";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9824561403508774";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9868779090583601";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7148542999289269";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.754726368159204";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7538847117794486";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9223104056437391";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6966862117981522";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7425373134328359";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7426065162907269";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9145770117732737";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7172974413646056";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7606965174129353";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7526315789473684";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.918656420032567";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6176616915422886";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6549751243781093";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6428571428571429";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9238863287250385";"1.0";"Full";"50.0";"RBFKernel";"5.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.4144278606965175";"1.0";"Full";"50.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.47960199004975135";"1.0";"Full";"50.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4483709273182958";"1.0";"Full";"50.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.75480109739369";"1.0";"Full";"50.0";"RBFKernel";"5.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.3883084577114429";"1.0";"Full";"50.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.4522388059701492";"1.0";"Full";"50.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4208020050125313";"1.0";"Full";"50.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.7463924963924963";"1.0";"Full";"50.0";"RBFKernel";"5.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9799498746867169";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9949874686716793";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9824561403508774";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9868779090583601";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7148542999289269";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.754726368159204";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7538847117794486";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9223104056437391";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7016702203269368";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7472636815920399";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.750125313283208";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9117504409171078";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6966862117981522";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7425373134328359";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.7426065162907269";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9145770117732737";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.7172974413646056";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.7606965174129353";"1.0";"Full";"50.0";"RBFKernel";"7.0";"-3.0"
