"Machine Learner";"Subset Type";"Measure Name";"Measure Value";"Measure Ideal Value";"Dataset";"Kernel";"C";"Gamma"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9170065702600508";"1.0";"Full";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9481634666597232";"1.0";"Full";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9640407772416217";"1.0";"Full";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9635327491704379";"1.0";"Full";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9860864162042862";"1.0";"Full";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.765784119689";"1.0";"Full";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.8230467581249672";"1.0";"Full";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.8086837102529192";"1.0";"Full";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9347491174340469";"1.0";"Full";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9779261496107543";"1.0";"Full";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9871194571917347";"1.0";"Full";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9839445484661201";"1.0";"Full";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.997271453132301";"1.0";"Full";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7064893927586796";"1.0";"Full";"RBFKernel";"1.0";"-1.0"
