Machine Learner	Subset Type	Measure Name	Measure Value	Measure Ideal Value	Dataset	Kernel	C	Gamma
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.793874304707638	1,000	Full	PolyKernel	11	0
HMC-LP-SMO	Test	ExampleBasedPrecision	0.850702754036087	1,000	Full	PolyKernel	11	0
HMC-LP-SMO	Test	ExampleBasedRecall	0.83542735042735	1,000	Full	PolyKernel	11	0
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.917018765533983	1,000	Full	PolyKernel	11	0
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.190858826597998	1,000	Full	RBFKernel	-1	-9
HMC-LP-SMO	Train	ExampleBasedPrecision	0.245447115439571	1,000	Full	RBFKernel	-1	-9
HMC-LP-SMO	Train	ExampleBasedRecall	0.231264760576476	1,000	Full	RBFKernel	-1	-9
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.585917281137875	1,000	Full	RBFKernel	-1	-9
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.176415251415251	1,000	Full	RBFKernel	-1	-9
HMC-LP-SMO	Test	ExampleBasedPrecision	0.233760683760683	1,000	Full	RBFKernel	-1	-9
HMC-LP-SMO	Test	ExampleBasedRecall	0.219943019943019	1,000	Full	RBFKernel	-1	-9
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.567405626780626	1,000	Full	RBFKernel	-1	-9
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.306001867375791	1,000	Full	RBFKernel	-1	-7
HMC-LP-SMO	Train	ExampleBasedPrecision	0.356126333116148	1,000	Full	RBFKernel	-1	-7
HMC-LP-SMO	Train	ExampleBasedRecall	0.340242919959708	1,000	Full	RBFKernel	-1	-7
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.74917754019854	1,000	Full	RBFKernel	-1	-7
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.262575202575202	1,000	Full	RBFKernel	-1	-7
HMC-LP-SMO	Test	ExampleBasedPrecision	0.312060778727445	1,000	Full	RBFKernel	-1	-7
HMC-LP-SMO	Test	ExampleBasedRecall	0.298993352326685	1,000	Full	RBFKernel	-1	-7
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.702501764195843	1,000	Full	RBFKernel	-1	-7
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.685454495785031	1,000	Full	RBFKernel	-1	-5
HMC-LP-SMO	Train	ExampleBasedPrecision	0.756100670987506	1,000	Full	RBFKernel	-1	-5
HMC-LP-SMO	Train	ExampleBasedRecall	0.707403881915388	1,000	Full	RBFKernel	-1	-5
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.902748988195619	1,000	Full	RBFKernel	-1	-5
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.601638176638176	1,000	Full	RBFKernel	-1	-5
HMC-LP-SMO	Test	ExampleBasedPrecision	0.676742640075973	1,000	Full	RBFKernel	-1	-5
HMC-LP-SMO	Test	ExampleBasedRecall	0.632298195631528	1,000	Full	RBFKernel	-1	-5
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.854822768914328	1,000	Full	RBFKernel	-1	-5
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.831821929485075	1,000	Full	RBFKernel	-1	-3
HMC-LP-SMO	Train	ExampleBasedPrecision	0.878586182458306	1,000	Full	RBFKernel	-1	-3
HMC-LP-SMO	Train	ExampleBasedRecall	0.852212226871222	1,000	Full	RBFKernel	-1	-3
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.945267245166186	1,000	Full	RBFKernel	-1	-3
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.736191154524487	1,000	Full	RBFKernel	-1	-3
HMC-LP-SMO	Test	ExampleBasedPrecision	0.799539411206077	1,000	Full	RBFKernel	-1	-3
HMC-LP-SMO	Test	ExampleBasedRecall	0.766215574548908	1,000	Full	RBFKernel	-1	-3
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.903657338233425	1,000	Full	RBFKernel	-1	-3
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.806006268973073	1,000	Full	RBFKernel	-1	-1
HMC-LP-SMO	Train	ExampleBasedPrecision	0.852034909639586	1,000	Full	RBFKernel	-1	-1
HMC-LP-SMO	Train	ExampleBasedRecall	0.818720188284518	1,000	Full	RBFKernel	-1	-1
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.954080561774029	1,000	Full	RBFKernel	-1	-1
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.580436245852912	1,000	Full	RBFKernel	-1	-1
HMC-LP-SMO	Test	ExampleBasedPrecision	0.640503323836657	1,000	Full	RBFKernel	-1	-1
HMC-LP-SMO	Test	ExampleBasedRecall	0.607122507122507	1,000	Full	RBFKernel	-1	-1
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.84943839752223	1,000	Full	RBFKernel	-1	-1
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.524654286450607	1,000	Full	RBFKernel	-1	1
HMC-LP-SMO	Train	ExampleBasedPrecision	0.586684841626373	1,000	Full	RBFKernel	-1	1
HMC-LP-SMO	Train	ExampleBasedRecall	0.556245757787075	1,000	Full	RBFKernel	-1	1
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.799305780847954	1,000	Full	RBFKernel	-1	1
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.34777972027972	1,000	Full	RBFKernel	-1	1
HMC-LP-SMO	Test	ExampleBasedPrecision	0.418566001899335	1,000	Full	RBFKernel	-1	1
HMC-LP-SMO	Test	ExampleBasedRecall	0.385128205128205	1,000	Full	RBFKernel	-1	1
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.70267631168629	1,000	Full	RBFKernel	-1	1
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.464794787217286	1,000	Full	RBFKernel	-1	3
HMC-LP-SMO	Train	ExampleBasedPrecision	0.528060308860007	1,000	Full	RBFKernel	-1	3
HMC-LP-SMO	Train	ExampleBasedRecall	0.498078393770339	1,000	Full	RBFKernel	-1	3
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.769687313398144	1,000	Full	RBFKernel	-1	3
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.350795593295593	1,000	Full	RBFKernel	-1	3
HMC-LP-SMO	Test	ExampleBasedPrecision	0.418566001899335	1,000	Full	RBFKernel	-1	3
HMC-LP-SMO	Test	ExampleBasedRecall	0.386063627730294	1,000	Full	RBFKernel	-1	3
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.706740501464766	1,000	Full	RBFKernel	-1	3
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.325752210707802	1,000	Full	RBFKernel	1	-9
HMC-LP-SMO	Train	ExampleBasedPrecision	0.374102397037138	1,000	Full	RBFKernel	1	-9
HMC-LP-SMO	Train	ExampleBasedRecall	0.358099323957849	1,000	Full	RBFKernel	1	-9
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.76748751895074	1,000	Full	RBFKernel	1	-9
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.273533688533688	1,000	Full	RBFKernel	1	-9
HMC-LP-SMO	Test	ExampleBasedPrecision	0.325546058879392	1,000	Full	RBFKernel	1	-9
HMC-LP-SMO	Test	ExampleBasedRecall	0.311851851851851	1,000	Full	RBFKernel	1	-9
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.71223153004403	1,000	Full	RBFKernel	1	-9
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.727563657265656	1,000	Full	RBFKernel	1	-7
HMC-LP-SMO	Train	ExampleBasedPrecision	0.799553227484196	1,000	Full	RBFKernel	1	-7
HMC-LP-SMO	Train	ExampleBasedRecall	0.750137106772043	1,000	Full	RBFKernel	1	-7
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.910462723310503	1,000	Full	RBFKernel	1	-7
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.638399131732465	1,000	Full	RBFKernel	1	-7
HMC-LP-SMO	Test	ExampleBasedPrecision	0.71571225071225	1,000	Full	RBFKernel	1	-7
HMC-LP-SMO	Test	ExampleBasedRecall	0.664586894586894	1,000	Full	RBFKernel	1	-7
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.87646568610536	1,000	Full	RBFKernel	1	-7
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.851946525120798	1,000	Full	RBFKernel	1	-5
HMC-LP-SMO	Train	ExampleBasedPrecision	0.892668632762936	1,000	Full	RBFKernel	1	-5
